OrderKey,DateKey,ProductKey,StoreKey,CustomerKey,Quantity,UnitPrice,DiscountPercent,UnitCost,OrderChannel
317,2023-01-12,PRD017,STR16,CUS02120,1,2842.6,0.0,2119.97,Online
318,2023-01-12,PRD013,STR10,CUS01181,1,2327.49,0.0,1299.57,In-Store
319,2023-01-12,PRD034,STR09,CUS02288,1,8918.55,0.0,5825.84,In-Store
320,2023-01-12,PRD027,STR17,CUS02194,2,4506.83,0.0,3009.24,Online
321,2023-01-12,PRD045,STR15,CUS02357,1,592.01,0.0,413.18,Online
322,2023-01-12,PRD045,STR15,CUS01439,2,592.01,0.0,413.18,Online
323,2023-01-12,PRD040,STR04,CUS00449,2,8234.9,0.0,6316.2,In-Store
324,2023-01-12,PRD001,STR03,CUS01174,2,37230.73,0.0,20591.21,In-Store
325,2023-01-12,PRD038,STR13,CUS00527,1,12076.94,0.15,7419.68,In-Store
326,2023-01-12,PRD013,STR09,CUS01122,1,2327.49,0.0,1299.57,In-Store
327,2023-01-12,PRD006,STR12,CUS00857,4,50500.57,0.0,28977.4,In-Store
328,2023-01-12,PRD014,STR14,CUS00066,1,2070.71,0.0,1222.65,Online
329,2023-01-12,PRD015,STR05,CUS00686,4,1179.13,0.0,939.71,In-Store
330,2023-01-12,PRD039,STR05,CUS00127,1,6108.59,0.0,4829.6,In-Store
331,2023-01-13,PRD022,STR09,CUS02136,1,3053.81,0.0,2119.47,In-Store
332,2023-01-13,PRD034,STR14,CUS00575,1,8918.55,0.0,5825.84,Online
333,2023-01-13,PRD006,STR16,CUS00296,3,50500.57,0.0,28977.4,Online
334,2023-01-13,PRD047,STR05,CUS01726,1,205.45,0.0,161.22,In-Store
335,2023-01-13,PRD032,STR17,CUS01542,2,5225.34,0.0,3782.27,Online
336,2023-01-13,PRD002,STR10,CUS01332,1,76663.16,0.0,43939.57,In-Store
337,2023-01-13,PRD018,STR05,CUS01083,1,2923.47,0.0,1807.51,In-Store
338,2023-01-13,PRD047,STR15,CUS01895,3,205.45,0.15,161.22,Online
339,2023-01-13,PRD018,STR01,CUS02052,1,2923.47,0.0,1807.51,In-Store
340,2023-01-13,PRD012,STR10,CUS00446,1,3043.12,0.0,1698.89,In-Store
341,2023-01-13,PRD029,STR13,CUS00009,3,10664.77,0.0,5794.25,In-Store
342,2023-01-13,PRD017,STR05,CUS01285,1,2842.6,0.0,2119.97,In-Store
343,2023-01-13,PRD021,STR16,CUS01088,2,5064.11,0.2,2806.05,Online
344,2023-01-13,PRD039,STR04,CUS00873,1,6108.59,0.0,4829.6,In-Store
345,2023-01-13,PRD021,STR15,CUS00234,1,5064.11,0.0,2806.05,Online
346,2023-01-13,PRD043,STR02,CUS00286,1,354.16,0.0,280.18,In-Store
347,2023-01-13,PRD042,STR03,CUS01831,1,266.99,0.0,182.18,In-Store
348,2023-01-13,PRD006,STR07,CUS00553,1,50500.57,0.0,28977.4,In-Store
349,2023-01-14,PRD037,STR09,CUS01571,1,1804.66,0.0,1370.06,In-Store
350,2023-01-14,PRD015,STR02,CUS00065,2,1179.13,0.0,939.71,In-Store
351,2023-01-14,PRD038,STR18,CUS01652,4,12076.94,0.0,7419.68,Online
352,2023-01-14,PRD026,STR03,CUS01313,1,4459.32,0.0,3305.64,In-Store
353,2023-01-14,PRD007,STR08,CUS01500,3,80040.53,0.0,43725.36,In-Store
354,2023-01-14,PRD013,STR16,CUS01061,1,2327.49,0.05,1299.57,Online
355,2023-01-14,PRD017,STR05,CUS00340,2,2842.6,0.0,2119.97,In-Store
356,2023-01-14,PRD036,STR05,CUS01790,2,899.47,0.0,572.51,In-Store
357,2023-01-14,PRD004,STR15,CUS00481,2,52665.96,0.0,29508.13,Online
358,2023-01-14,PRD013,STR05,CUS00802,1,2327.49,0.0,1299.57,In-Store
359,2023-01-14,PRD033,STR01,CUS01708,1,6468.2,0.0,4738.95,In-Store
360,2023-01-14,PRD050,STR08,CUS02230,1,764.72,0.0,563.54,In-Store
361,2023-01-14,PRD030,STR01,CUS01652,2,10244.81,0.0,5833.55,In-Store
362,2023-01-14,PRD002,STR17,CUS02062,1,76663.16,0.0,43939.57,Online
363,2023-01-14,PRD002,STR11,CUS02356,2,76663.16,0.0,43939.57,In-Store
364,2023-01-14,PRD023,STR11,CUS01189,1,6348.35,0.0,3607.97,In-Store
365,2023-01-14,PRD010,STR04,CUS02231,2,27395.05,0.0,17615.0,In-Store
366,2023-01-14,PRD002,STR13,CUS00699,1,76663.16,0.0,43939.57,In-Store
367,2023-01-14,PRD025,STR12,CUS01805,1,1867.86,0.0,1086.26,In-Store
368,2023-01-14,PRD015,STR01,CUS01558,3,1179.13,0.0,939.71,In-Store
369,2023-01-14,PRD018,STR16,CUS01147,1,2923.47,0.0,1807.51,Online
370,2023-01-14,PRD022,STR10,CUS01329,1,3053.81,0.0,2119.47,In-Store
371,2023-01-14,PRD008,STR15,CUS00387,2,27873.72,0.0,21802.36,Online
372,2023-01-14,PRD004,STR05,CUS01576,1,52665.96,0.0,29508.13,In-Store
373,2023-01-14,PRD032,STR02,CUS01850,2,5225.34,0.0,3782.27,In-Store
374,2023-01-14,PRD019,STR13,CUS01124,1,3752.67,0.0,2331.1,In-Store
375,2023-01-14,PRD020,STR15,CUS01046,1,611.43,0.0,398.62,Online
376,2023-01-14,PRD002,STR07,CUS00974,1,76663.16,0.0,43939.57,In-Store
377,2023-01-14,PRD008,STR01,CUS01880,1,27873.72,0.0,21802.36,In-Store
378,2023-01-14,PRD028,STR15,CUS01357,2,3337.73,0.0,2553.79,Online
379,2023-01-14,PRD024,STR04,CUS00246,3,6786.83,0.0,4995.71,In-Store
380,2023-01-14,PRD046,STR06,CUS01493,2,617.95,0.0,468.13,In-Store
381,2023-01-15,PRD045,STR01,CUS01162,3,592.01,0.0,413.18,In-Store
382,2023-01-15,PRD027,STR01,CUS00963,1,4506.83,0.0,3009.24,In-Store
383,2023-01-15,PRD011,STR02,CUS00888,2,1116.0,0.0,715.75,In-Store
384,2023-01-15,PRD004,STR02,CUS00961,1,52665.96,0.0,29508.13,In-Store
385,2023-01-15,PRD029,STR11,CUS01639,1,10664.77,0.0,5794.25,In-Store
386,2023-01-15,PRD033,STR10,CUS01799,2,6468.2,0.0,4738.95,In-Store
387,2023-01-15,PRD018,STR09,CUS00938,1,2923.47,0.0,1807.51,In-Store
388,2023-01-15,PRD034,STR13,CUS01455,1,8918.55,0.0,5825.84,In-Store
389,2023-01-15,PRD026,STR01,CUS01932,1,4459.32,0.0,3305.64,In-Store
390,2023-01-15,PRD048,STR05,CUS00396,1,892.97,0.0,502.98,In-Store
391,2023-01-15,PRD015,STR14,CUS01233,1,1179.13,0.05,939.71,Online
392,2023-01-15,PRD014,STR17,CUS01933,1,2070.71,0.15,1222.65,Online
393,2023-01-15,PRD035,STR08,CUS01061,2,7988.65,0.0,4776.76,In-Store
394,2023-01-15,PRD032,STR02,CUS00715,1,5225.34,0.0,3782.27,In-Store
395,2023-01-15,PRD037,STR15,CUS01255,1,1804.66,0.0,1370.06,Online
396,2023-01-15,PRD030,STR16,CUS00476,1,10244.81,0.15,5833.55,Online
397,2023-01-15,PRD019,STR08,CUS01646,3,3752.67,0.0,2331.1,In-Store
398,2023-01-15,PRD024,STR04,CUS00084,1,6786.83,0.0,4995.71,In-Store
399,2023-01-15,PRD037,STR01,CUS00038,2,1804.66,0.0,1370.06,In-Store
400,2023-01-15,PRD005,STR11,CUS01862,1,18335.12,0.0,11384.88,In-Store
401,2023-01-15,PRD007,STR17,CUS00644,3,80040.53,0.0,43725.36,Online
402,2023-01-15,PRD046,STR12,CUS00406,1,617.95,0.0,468.13,In-Store
403,2023-01-15,PRD018,STR06,CUS02459,2,2923.47,0.0,1807.51,In-Store
404,2023-01-15,PRD026,STR11,CUS02477,2,4459.32,0.0,3305.64,In-Store
405,2023-01-15,PRD013,STR15,CUS01504,1,2327.49,0.0,1299.57,Online
406,2023-01-15,PRD004,STR09,CUS01044,1,52665.96,0.15,29508.13,In-Store
407,2023-01-15,PRD018,STR15,CUS02489,1,2923.47,0.0,1807.51,Online
408,2023-01-15,PRD024,STR07,CUS01020,1,6786.83,0.0,4995.71,In-Store
409,2023-01-15,PRD040,STR06,CUS00584,1,8234.9,0.0,6316.2,In-Store
410,2023-01-15,PRD012,STR11,CUS00281,1,3043.12,0.05,1698.89,In-Store
411,2023-01-16,PRD044,STR10,CUS01631,1,177.02,0.0,109.94,In-Store
412,2023-01-16,PRD037,STR06,CUS02344,3,1804.66,0.0,1370.06,In-Store
413,2023-01-16,PRD036,STR10,CUS00661,1,899.47,0.0,572.51,In-Store
414,2023-01-16,PRD014,STR01,CUS01556,1,2070.71,0.0,1222.65,In-Store
415,2023-01-16,PRD038,STR12,CUS00526,1,12076.94,0.0,7419.68,In-Store
416,2023-01-16,PRD042,STR10,CUS02316,1,266.99,0.0,182.18,In-Store
417,2023-01-16,PRD027,STR12,CUS02369,1,4506.83,0.0,3009.24,In-Store
418,2023-01-16,PRD036,STR10,CUS01740,1,899.47,0.0,572.51,In-Store
419,2023-01-16,PRD033,STR08,CUS02043,2,6468.2,0.0,4738.95,In-Store
420,2023-01-16,PRD041,STR06,CUS02469,1,575.91,0.0,309.7,In-Store
421,2023-01-16,PRD012,STR04,CUS01507,1,3043.12,0.0,1698.89,In-Store
422,2023-01-16,PRD004,STR09,CUS01875,2,52665.96,0.0,29508.13,In-Store
423,2023-01-16,PRD003,STR01,CUS01634,1,10911.78,0.0,7072.94,In-Store
424,2023-01-16,PRD031,STR06,CUS01878,2,5326.19,0.0,3732.55,In-Store
425,2023-01-16,PRD024,STR12,CUS01272,1,6786.83,0.0,4995.71,In-Store
426,2023-01-16,PRD018,STR02,CUS00652,2,2923.47,0.0,1807.51,In-Store
427,2023-01-16,PRD003,STR02,CUS02437,1,10911.78,0.0,7072.94,In-Store
428,2023-01-17,PRD015,STR11,CUS00892,1,1179.13,0.0,939.71,In-Store
429,2023-01-17,PRD022,STR13,CUS00990,1,3053.81,0.0,2119.47,In-Store
430,2023-01-17,PRD012,STR17,CUS01345,1,3043.12,0.0,1698.89,Online
431,2023-01-17,PRD041,STR10,CUS01419,2,575.91,0.0,309.7,In-Store
432,2023-01-17,PRD036,STR02,CUS00622,3,899.47,0.0,572.51,In-Store
433,2023-01-17,PRD042,STR05,CUS00068,2,266.99,0.0,182.18,In-Store
434,2023-01-17,PRD038,STR13,CUS01966,2,12076.94,0.15,7419.68,In-Store
435,2023-01-17,PRD003,STR09,CUS02414,1,10911.78,0.0,7072.94,In-Store
436,2023-01-17,PRD050,STR10,CUS00793,1,764.72,0.0,563.54,In-Store
437,2023-01-17,PRD041,STR11,CUS00137,1,575.91,0.0,309.7,In-Store
438,2023-01-17,PRD047,STR07,CUS00320,1,205.45,0.05,161.22,In-Store
439,2023-01-17,PRD013,STR14,CUS01297,2,2327.49,0.0,1299.57,Online
440,2023-01-17,PRD044,STR13,CUS01838,1,177.02,0.0,109.94,In-Store
441,2023-01-17,PRD026,STR13,CUS01856,2,4459.32,0.05,3305.64,In-Store
442,2023-01-17,PRD026,STR13,CUS01497,1,4459.32,0.05,3305.64,In-Store
443,2023-01-17,PRD038,STR16,CUS01137,2,12076.94,0.0,7419.68,Online
444,2023-01-17,PRD013,STR11,CUS00004,1,2327.49,0.0,1299.57,In-Store
445,2023-01-17,PRD046,STR18,CUS02442,1,617.95,0.0,468.13,Online
446,2023-01-17,PRD038,STR02,CUS00609,3,12076.94,0.0,7419.68,In-Store
447,2023-01-17,PRD027,STR11,CUS00069,1,4506.83,0.0,3009.24,In-Store
448,2023-01-17,PRD026,STR13,CUS02467,3,4459.32,0.0,3305.64,In-Store
449,2023-01-17,PRD047,STR09,CUS01207,1,205.45,0.0,161.22,In-Store
450,2023-01-17,PRD014,STR05,CUS01500,1,2070.71,0.0,1222.65,In-Store
451,2023-01-17,PRD050,STR10,CUS02250,1,764.72,0.0,563.54,In-Store
452,2023-01-17,PRD014,STR07,CUS00525,1,2070.71,0.0,1222.65,In-Store
453,2023-01-17,PRD026,STR17,CUS01565,1,4459.32,0.0,3305.64,Online
454,2023-01-18,PRD005,STR02,CUS01664,1,18335.12,0.0,11384.88,In-Store
455,2023-01-18,PRD020,STR04,CUS01325,2,611.43,0.0,398.62,In-Store
456,2023-01-18,PRD041,STR18,CUS00570,4,575.91,0.0,309.7,Online
457,2023-01-18,PRD015,STR18,CUS02390,2,1179.13,0.0,939.71,Online
458,2023-01-18,PRD020,STR07,CUS01988,1,611.43,0.0,398.62,In-Store
459,2023-01-18,PRD037,STR06,CUS01892,2,1804.66,0.0,1370.06,In-Store
460,2023-01-18,PRD006,STR09,CUS00453,1,50500.57,0.0,28977.4,In-Store
461,2023-01-18,PRD036,STR05,CUS01435,2,899.47,0.0,572.51,In-Store
462,2023-01-18,PRD046,STR18,CUS01691,1,617.95,0.0,468.13,Online
463,2023-01-18,PRD015,STR04,CUS00839,1,1179.13,0.0,939.71,In-Store
464,2023-01-18,PRD042,STR07,CUS00849,1,266.99,0.0,182.18,In-Store
465,2023-01-18,PRD043,STR08,CUS00156,1,354.16,0.0,280.18,In-Store
466,2023-01-18,PRD048,STR03,CUS01604,1,892.97,0.0,502.98,In-Store
467,2023-01-18,PRD022,STR07,CUS00369,3,3053.81,0.0,2119.47,In-Store
468,2023-01-18,PRD036,STR16,CUS01698,1,899.47,0.0,572.51,Online
469,2023-01-18,PRD030,STR03,CUS02241,1,10244.81,0.0,5833.55,In-Store
470,2023-01-18,PRD045,STR11,CUS00575,1,592.01,0.0,413.18,In-Store
471,2023-01-18,PRD033,STR08,CUS00017,3,6468.2,0.0,4738.95,In-Store
472,2023-01-18,PRD011,STR03,CUS00728,4,1116.0,0.0,715.75,In-Store
473,2023-01-18,PRD041,STR01,CUS01148,2,575.91,0.0,309.7,In-Store
474,2023-01-18,PRD049,STR05,CUS01127,1,824.82,0.0,573.15,In-Store
475,2023-01-18,PRD050,STR01,CUS01056,1,764.72,0.0,563.54,In-Store
476,2023-01-18,PRD029,STR07,CUS00340,1,10664.77,0.0,5794.25,In-Store
477,2023-01-18,PRD041,STR15,CUS00391,1,575.91,0.0,309.7,Online
478,2023-01-18,PRD013,STR13,CUS01914,1,2327.49,0.0,1299.57,In-Store
479,2023-01-18,PRD029,STR17,CUS01810,1,10664.77,0.0,5794.25,Online
480,2023-01-18,PRD018,STR08,CUS01821,1,2923.47,0.0,1807.51,In-Store
481,2023-01-18,PRD005,STR13,CUS01837,4,18335.12,0.0,11384.88,In-Store
482,2023-01-19,PRD050,STR16,CUS00652,1,764.72,0.0,563.54,Online
483,2023-01-19,PRD029,STR17,CUS01648,1,10664.77,0.0,5794.25,Online
484,2023-01-19,PRD035,STR04,CUS01385,1,7988.65,0.0,4776.76,In-Store
485,2023-01-19,PRD016,STR03,CUS02390,1,4493.03,0.05,2556.53,In-Store
486,2023-01-19,PRD013,STR11,CUS01762,1,2327.49,0.0,1299.57,In-Store
487,2023-01-19,PRD018,STR08,CUS00860,1,2923.47,0.2,1807.51,In-Store
488,2023-01-19,PRD044,STR10,CUS01517,1,177.02,0.0,109.94,In-Store
489,2023-01-19,PRD003,STR15,CUS00102,1,10911.78,0.0,7072.94,Online
490,2023-01-19,PRD029,STR17,CUS01286,2,10664.77,0.0,5794.25,Online
491,2023-01-19,PRD049,STR08,CUS01504,2,824.82,0.0,573.15,In-Store
492,2023-01-19,PRD046,STR13,CUS01728,2,617.95,0.0,468.13,In-Store
493,2023-01-19,PRD010,STR04,CUS00490,1,27395.05,0.0,17615.0,In-Store
494,2023-01-19,PRD008,STR10,CUS01310,1,27873.72,0.0,21802.36,In-Store
495,2023-01-19,PRD036,STR01,CUS00263,1,899.47,0.0,572.51,In-Store
496,2023-01-19,PRD043,STR09,CUS00480,4,354.16,0.0,280.18,In-Store
497,2023-01-19,PRD005,STR10,CUS00556,1,18335.12,0.0,11384.88,In-Store
498,2023-01-19,PRD039,STR14,CUS01515,2,6108.59,0.0,4829.6,Online
499,2023-01-19,PRD027,STR12,CUS01565,1,4506.83,0.0,3009.24,In-Store
500,2023-01-19,PRD048,STR06,CUS01423,1,892.97,0.0,502.98,In-Store
501,2023-01-19,PRD034,STR01,CUS02051,1,8918.55,0.2,5825.84,In-Store
502,2023-01-19,PRD008,STR02,CUS02198,1,27873.72,0.0,21802.36,In-Store
503,2023-01-19,PRD049,STR18,CUS01503,1,824.82,0.0,573.15,Online
504,2023-01-19,PRD015,STR17,CUS02134,1,1179.13,0.0,939.71,Online
505,2023-01-19,PRD031,STR06,CUS00123,1,5326.19,0.05,3732.55,In-Store
506,2023-01-19,PRD045,STR05,CUS01780,1,592.01,0.05,413.18,In-Store
507,2023-01-19,PRD025,STR08,CUS02067,1,1867.86,0.0,1086.26,In-Store
508,2023-01-19,PRD038,STR13,CUS01407,1,12076.94,0.0,7419.68,In-Store
509,2023-01-19,PRD017,STR06,CUS01573,2,2842.6,0.0,2119.97,In-Store
510,2023-01-19,PRD014,STR02,CUS02151,2,2070.71,0.0,1222.65,In-Store
511,2023-01-19,PRD045,STR07,CUS00599,2,592.01,0.0,413.18,In-Store
512,2023-01-20,PRD006,STR11,CUS02198,1,50500.57,0.0,28977.4,In-Store
513,2023-01-20,PRD041,STR14,CUS01132,1,575.91,0.0,309.7,Online
514,2023-01-20,PRD039,STR13,CUS00317,1,6108.59,0.0,4829.6,In-Store
515,2023-01-20,PRD028,STR02,CUS00701,1,3337.73,0.0,2553.79,In-Store
516,2023-01-20,PRD017,STR03,CUS00779,1,2842.6,0.0,2119.97,In-Store
517,2023-01-20,PRD002,STR03,CUS02428,1,76663.16,0.0,43939.57,In-Store
518,2023-01-20,PRD011,STR17,CUS00119,1,1116.0,0.0,715.75,Online
519,2023-01-20,PRD049,STR17,CUS02326,2,824.82,0.0,573.15,Online
520,2023-01-20,PRD009,STR15,CUS02421,1,54125.68,0.0,31212.63,Online
521,2023-01-20,PRD032,STR02,CUS01066,1,5225.34,0.05,3782.27,In-Store
522,2023-01-20,PRD022,STR10,CUS00903,1,3053.81,0.0,2119.47,In-Store
523,2023-01-20,PRD047,STR03,CUS02255,1,205.45,0.0,161.22,In-Store
524,2023-01-20,PRD002,STR07,CUS00331,2,76663.16,0.0,43939.57,In-Store
525,2023-01-20,PRD025,STR05,CUS00713,2,1867.86,0.0,1086.26,In-Store
526,2023-01-20,PRD018,STR15,CUS00786,1,2923.47,0.0,1807.51,Online
527,2023-01-20,PRD037,STR03,CUS01192,1,1804.66,0.0,1370.06,In-Store
528,2023-01-20,PRD005,STR11,CUS00093,1,18335.12,0.15,11384.88,In-Store
529,2023-01-20,PRD035,STR18,CUS01439,1,7988.65,0.0,4776.76,Online
530,2023-01-20,PRD042,STR12,CUS01772,1,266.99,0.0,182.18,In-Store
531,2023-01-20,PRD017,STR02,CUS01640,1,2842.6,0.0,2119.97,In-Store
532,2023-01-20,PRD036,STR17,CUS02243,2,899.47,0.0,572.51,Online
533,2023-01-20,PRD008,STR11,CUS00229,1,27873.72,0.0,21802.36,In-Store
534,2023-01-20,PRD022,STR09,CUS02285,2,3053.81,0.0,2119.47,In-Store
535,2023-01-20,PRD003,STR12,CUS02101,1,10911.78,0.0,7072.94,In-Store
536,2023-01-21,PRD002,STR02,CUS02399,1,76663.16,0.0,43939.57,In-Store
537,2023-01-21,PRD027,STR17,CUS00529,2,4506.83,0.0,3009.24,Online
538,2023-01-21,PRD037,STR08,CUS00238,1,1804.66,0.0,1370.06,In-Store
539,2023-01-21,PRD019,STR06,CUS02089,1,3752.67,0.0,2331.1,In-Store
540,2023-01-21,PRD036,STR06,CUS01154,1,899.47,0.0,572.51,In-Store
541,2023-01-21,PRD027,STR07,CUS00495,1,4506.83,0.0,3009.24,In-Store
542,2023-01-21,PRD008,STR17,CUS01872,1,27873.72,0.2,21802.36,Online
543,2023-01-21,PRD028,STR02,CUS00404,1,3337.73,0.1,2553.79,In-Store
544,2023-01-21,PRD047,STR02,CUS02082,1,205.45,0.0,161.22,In-Store
545,2023-01-21,PRD032,STR14,CUS00336,1,5225.34,0.0,3782.27,Online
546,2023-01-21,PRD050,STR10,CUS00224,1,764.72,0.0,563.54,In-Store
547,2023-01-21,PRD022,STR03,CUS02291,2,3053.81,0.0,2119.47,In-Store
548,2023-01-21,PRD043,STR01,CUS01785,1,354.16,0.0,280.18,In-Store
549,2023-01-21,PRD037,STR04,CUS01635,1,1804.66,0.0,1370.06,In-Store
550,2023-01-21,PRD030,STR05,CUS01182,1,10244.81,0.0,5833.55,In-Store
551,2023-01-21,PRD032,STR01,CUS00786,1,5225.34,0.0,3782.27,In-Store
552,2023-01-21,PRD037,STR04,CUS02390,1,1804.66,0.0,1370.06,In-Store
553,2023-01-21,PRD032,STR14,CUS02018,1,5225.34,0.0,3782.27,Online
554,2023-01-21,PRD028,STR16,CUS01206,1,3337.73,0.0,2553.79,Online
555,2023-01-21,PRD030,STR17,CUS02266,3,10244.81,0.0,5833.55,Online
556,2023-01-21,PRD035,STR07,CUS00532,1,7988.65,0.0,4776.76,In-Store
557,2023-01-21,PRD014,STR06,CUS01496,1,2070.71,0.0,1222.65,In-Store
558,2023-01-21,PRD019,STR18,CUS00884,1,3752.67,0.0,2331.1,Online
559,2023-01-21,PRD023,STR14,CUS01304,1,6348.35,0.0,3607.97,Online
560,2023-01-21,PRD018,STR10,CUS01062,2,2923.47,0.0,1807.51,In-Store
561,2023-01-21,PRD014,STR05,CUS02291,1,2070.71,0.0,1222.65,In-Store
562,2023-01-21,PRD019,STR06,CUS00734,2,3752.67,0.0,2331.1,In-Store
563,2023-01-21,PRD043,STR09,CUS00049,1,354.16,0.0,280.18,In-Store
564,2023-01-21,PRD010,STR10,CUS02368,4,27395.05,0.0,17615.0,In-Store
565,2023-01-21,PRD005,STR01,CUS00271,2,18335.12,0.0,11384.88,In-Store
566,2023-01-22,PRD015,STR12,CUS00474,1,1179.13,0.0,939.71,In-Store
567,2023-01-22,PRD035,STR01,CUS01929,1,7988.65,0.0,4776.76,In-Store
568,2023-01-22,PRD035,STR09,CUS00278,1,7988.65,0.0,4776.76,In-Store
569,2023-01-22,PRD035,STR14,CUS00114,1,7988.65,0.15,4776.76,Online
570,2023-01-22,PRD031,STR04,CUS01269,2,5326.19,0.0,3732.55,In-Store
571,2023-01-22,PRD011,STR08,CUS00671,3,1116.0,0.0,715.75,In-Store
572,2023-01-22,PRD011,STR10,CUS01622,3,1116.0,0.0,715.75,In-Store
573,2023-01-22,PRD046,STR14,CUS00764,1,617.95,0.0,468.13,Online
574,2023-01-22,PRD015,STR18,CUS00281,1,1179.13,0.05,939.71,Online
575,2023-01-22,PRD029,STR16,CUS01679,1,10664.77,0.0,5794.25,Online
576,2023-01-22,PRD032,STR11,CUS01708,2,5225.34,0.0,3782.27,In-Store
577,2023-01-22,PRD028,STR11,CUS00804,2,3337.73,0.05,2553.79,In-Store
578,2023-01-22,PRD045,STR11,CUS02286,1,592.01,0.0,413.18,In-Store
579,2023-01-22,PRD003,STR10,CUS01100,1,10911.78,0.05,7072.94,In-Store
580,2023-01-22,PRD047,STR01,CUS00092,1,205.45,0.05,161.22,In-Store
581,2023-01-22,PRD021,STR13,CUS02442,1,5064.11,0.15,2806.05,In-Store
582,2023-01-22,PRD031,STR13,CUS00190,1,5326.19,0.0,3732.55,In-Store
583,2023-01-22,PRD047,STR09,CUS02453,2,205.45,0.0,161.22,In-Store
584,2023-01-22,PRD036,STR16,CUS00046,1,899.47,0.0,572.51,Online
585,2023-01-22,PRD035,STR12,CUS02118,1,7988.65,0.0,4776.76,In-Store
586,2023-01-22,PRD021,STR07,CUS01387,1,5064.11,0.0,2806.05,In-Store
587,2023-01-22,PRD031,STR01,CUS02495,1,5326.19,0.0,3732.55,In-Store
588,2023-01-22,PRD002,STR01,CUS00928,2,76663.16,0.0,43939.57,In-Store
589,2023-01-22,PRD002,STR06,CUS02028,1,76663.16,0.05,43939.57,In-Store
590,2023-01-22,PRD034,STR09,CUS00749,2,8918.55,0.0,5825.84,In-Store
591,2023-01-22,PRD021,STR03,CUS01500,4,5064.11,0.2,2806.05,In-Store
592,2023-01-23,PRD020,STR17,CUS02096,1,611.43,0.0,398.62,Online
593,2023-01-23,PRD047,STR18,CUS02218,1,205.45,0.0,161.22,Online
594,2023-01-23,PRD036,STR14,CUS00007,1,899.47,0.15,572.51,Online
595,2023-01-23,PRD028,STR02,CUS01432,1,3337.73,0.0,2553.79,In-Store
596,2023-01-23,PRD037,STR06,CUS02288,1,1804.66,0.0,1370.06,In-Store
597,2023-01-23,PRD037,STR17,CUS01736,1,1804.66,0.0,1370.06,Online
598,2023-01-23,PRD018,STR14,CUS00963,1,2923.47,0.0,1807.51,Online
599,2023-01-23,PRD035,STR14,CUS02050,1,7988.65,0.0,4776.76,Online
600,2023-01-23,PRD049,STR12,CUS00102,1,824.82,0.0,573.15,In-Store
601,2023-01-23,PRD011,STR08,CUS01984,2,1116.0,0.0,715.75,In-Store
602,2023-01-23,PRD022,STR07,CUS01378,1,3053.81,0.2,2119.47,In-Store
603,2023-01-23,PRD046,STR15,CUS01636,3,617.95,0.0,468.13,Online
604,2023-01-23,PRD031,STR05,CUS01128,2,5326.19,0.0,3732.55,In-Store
605,2023-01-23,PRD022,STR12,CUS01582,1,3053.81,0.2,2119.47,In-Store
606,2023-01-23,PRD013,STR13,CUS00435,3,2327.49,0.0,1299.57,In-Store
607,2023-01-23,PRD018,STR15,CUS01170,1,2923.47,0.0,1807.51,Online
608,2023-01-23,PRD029,STR06,CUS02410,2,10664.77,0.2,5794.25,In-Store
609,2023-01-23,PRD020,STR14,CUS02493,1,611.43,0.0,398.62,Online
610,2023-01-23,PRD027,STR02,CUS02127,1,4506.83,0.0,3009.24,In-Store
611,2023-01-23,PRD038,STR03,CUS01244,1,12076.94,0.0,7419.68,In-Store
612,2023-01-23,PRD021,STR08,CUS00922,1,5064.11,0.0,2806.05,In-Store
613,2023-01-23,PRD026,STR01,CUS01021,1,4459.32,0.0,3305.64,In-Store
614,2023-01-23,PRD015,STR17,CUS01461,1,1179.13,0.0,939.71,Online
615,2023-01-23,PRD011,STR17,CUS00279,1,1116.0,0.0,715.75,Online
616,2023-01-23,PRD003,STR01,CUS01321,1,10911.78,0.0,7072.94,In-Store
617,2023-01-24,PRD040,STR03,CUS01638,1,8234.9,0.0,6316.2,In-Store
618,2023-01-24,PRD032,STR09,CUS00603,2,5225.34,0.0,3782.27,In-Store
619,2023-01-24,PRD028,STR07,CUS01847,1,3337.73,0.0,2553.79,In-Store
620,2023-01-24,PRD002,STR12,CUS01102,1,76663.16,0.0,43939.57,In-Store
621,2023-01-24,PRD030,STR08,CUS02041,2,10244.81,0.0,5833.55,In-Store
622,2023-01-24,PRD035,STR14,CUS01457,1,7988.65,0.0,4776.76,Online
623,2023-01-24,PRD001,STR08,CUS00720,2,37230.73,0.0,20591.21,In-Store
624,2023-01-24,PRD040,STR04,CUS00669,2,8234.9,0.0,6316.2,In-Store
625,2023-01-24,PRD047,STR05,CUS01062,2,205.45,0.0,161.22,In-Store
626,2023-01-24,PRD027,STR01,CUS00070,1,4506.83,0.0,3009.24,In-Store
627,2023-01-24,PRD042,STR10,CUS00879,3,266.99,0.0,182.18,In-Store
628,2023-01-24,PRD034,STR15,CUS00704,1,8918.55,0.0,5825.84,Online
629,2023-01-24,PRD042,STR14,CUS01819,1,266.99,0.2,182.18,Online
630,2023-01-24,PRD048,STR08,CUS01729,1,892.97,0.0,502.98,In-Store
631,2023-01-24,PRD040,STR04,CUS00221,3,8234.9,0.0,6316.2,In-Store
632,2023-01-24,PRD044,STR16,CUS01070,1,177.02,0.0,109.94,Online
633,2023-01-24,PRD034,STR01,CUS00504,2,8918.55,0.0,5825.84,In-Store
